#   <copyright 
#    notice="oco-source" 
#    pids="5724-H72,5655-R36,5655-L82,5724-L26," 
#    years="1997,2012" 
#    crc="338574817" > 
#    IBM Confidential 
#     
#    OCO Source Materials 
#     
#    5724-H72,5655-R36,5655-L82,5724-L26, 
#     
#    (C) Copyright IBM Corp. 1997, 2012 
#     
#    The source code for the program is not published 
#    or otherwise divested of its trade secrets, 
#    irrespective of what has been deposited with the 
#    U.S. Copyright Office. 
#    </copyright> 
#  %Z% %W% %I% %E% %U%
#________________________________________________________________________
#
# (C) COPYRIGHT International Business Machines Corp. 1997
#     All Rights Reserved
#
#________________________________________________________________________
#
# Name:            Mapping table from IBM CCSID 930 to ISO 10646
#
# Creation date:   Fri Apr 25 15:03:10 1997
#
# Table Version:   
#
# Table Owner:     NLTC, IBM Canada Ltd.
#
# Table Format:
#                  Columns separated by spaces:
#                    Col1: (pos.  1-4  ) IBM CCSID 930 code in hex
#                    Col2: (pos. 14-17 ) ISO 10646 code in hex
#                    Col3: (pos. 27-34 ) IBM GCGID
# Substitution  :
#             U+001A     for SBCS
#             U+FFFD     for DBCS
#
# Extracted by:    dextract (Version 1.00)
#
# Extracted from:  IBMJ2UCS.NNEW111
#
# PUA used:        NO
#
# Round-Trip:      YES
#
# Sorting:         The entries are in IBM CCSID 930 order
#
#________________________________________________________________________
# IBM-930    UCS-2        GCGID
5C5D         68E3         I4650080
5C5E         68E0         I4660080
5C5F         68CF         I4670080
5C60         68C6         I4680080
5C61         6922         I4690080
5C62         692A         I46A0080
5C63         6921         I46B0080
5C64         6923         I46C0080
5C65         6928         I46D0080
5C66         FA13         I46E0080
5C67         6979         I46F0080
5C68         6977         I46G0080
5C69         6936         I46H0080
5C6A         6978         I46I0080
5C6B         6954         I46J0080
5C6C         696A         I46K0080
5C6D         6974         I46L0080
5C6E         6968         I46M0080
5C6F         693D         I46N0080
5C70         6959         I46O0080
5C71         6930         I46P0080
5C72         695E         I46Q0080
5C73         695D         I46R0080
5C74         697E         I46S0080
5C75         6981         I46T0080
5C76         69B2         I46U0080
5C77         69BF         I46V0080
5C78         FA14         I46W0080
5C79         6998         I46X0080
5C7A         69C1         I46Y0080
5C7B         69D3         I46Z0080
5C7C         69BE         I4700080
5C7D         69CE         I4710080
5C7E         5BE8         I4720080
5C7F         69CA         I4730080
5C80         69B1         I4740080
5C81         69DD         I4750080
5C82         69BB         I4760080
5C83         69C3         I4770080
5C84         69A0         I4780080
5C85         699C         I4790080
5C86         6995         I47A0080
5C87         69DE         I47B0080
5C88         6A2E         I47C0080
5C89         69E8         I47D0080
5C8A         6A02         I47E0080
5C8B         6A1B         I47F0080
5C8C         69FF         I47G0080
5C8D         69F9         I47H0080
5C8E         69F2         I47I0080
5C8F         69E7         I47J0080
5C90         69E2         I47K0080
5C91         6A1E         I47L0080
5C92         69ED         I47M0080
5C93         6A14         I47N0080
5C94         69EB         I47O0080
5C95         6A0A         I47P0080
5C96         6A22         I47Q0080
5C97         6A12         I47R0080
5C98         6A23         I47S0080
5C99         6A13         I47T0080
5C9A         6A30         I47U0080
5C9B         6A6B         I47V0080
5C9C         6A44         I47W0080
5C9D         6A0C         I47X0080
5C9E         6AA0         I47Y0080
5C9F         6A36         I47Z0080
5CA0         6A78         I4800080
5CA1         6A47         I4810080
5CA2         6A62         I4820080
5CA3         6A59         I4830080
5CA4         6A66         I4840080
5CA5         6A48         I4850080
5CA6         6A46         I4860080
5CA7         6A38         I4870080
5CA8         6A72         I4880080
5CA9         6A73         I4890080
5CAA         6A90         I48A0080
5CAB         6A8D         I48B0080
5CAC         6A84         I48C0080
5CAD         6AA2         I48D0080
5CAE         6AA3         I48E0080
5CAF         6A7E         I48F0080
5CB0         6A97         I48G0080
5CB1         6AAC         I48H0080
5CB2         6AAA         I48I0080
5CB3         6ABB         I48J0080
5CB4         6AC2         I48K0080
5CB5         6AB8         I48L0080
5CB6         6AB3         I48M0080
5CB7         6AC1         I48N0080
5CB8         6ADE         I48O0080
5CB9         6AE2         I48P0080
5CBA         6AD1         I48Q0080
5CBB         6ADA         I48R0080
5CBC         6AE4         I48S0080
5CBD         8616         I48T0080
5CBE         8617         I48U0080
5CBF         6AEA         I48V0080
5CC0         6B05         I48W0080
5CC1         6B0A         I48X0080
5CC2         6AFA         I48Y0080
5CC3         6B12         I48Z0080
5CC4         6B16         I4900080
5CC5         6B1F         I4910080
5CC6         6B38         I4920080
5CC7         6B37         I4930080
5CC8         6B39         I4940080
5CC9         76DC         I4950080
5CCA         98EE         I4960080
5CCB         6B47         I4970080
5CCC         6B43         I4980080
5CCD         6B49         I4990080
5CCE         6B50         I49A0080
5CCF         6B59         I49B0080
5CD0         6B54         I49C0080
5CD1         6B5B         I49D0080
5CD2         6B5F         I49E0080
5CD3         6B61         I49F0080
5CD4         6B78         I49G0080
5CD5         6B79         I49H0080
5CD6         6B7F         I49I0080
5CD7         6B80         I49J0080
5CD8         6B84         I49K0080
5CD9         6B83         I49L0080
5CDA         6B8D         I49M0080
5CDB         6B98         I49N0080
5CDC         6B95         I49O0080
5CDD         6B9E         I49P0080
5CDE         6BA4         I49Q0080
5CDF         6BAA         I49R0080
5CE0         6BAB         I49S0080
5CE1         6BAF         I49T0080
5CE2         6BB1         I49U0080
5CE3         6BB2         I49V0080
5CE4         6BB3         I49W0080
5CE5         6BB7         I49X0080
5CE6         6BBC         I49Y0080
5CE7         6BC6         I49Z0080
5CE8         6BCB         I4A00080
5CE9         6BD3         I4A10080
5CEA         6BD6         I4A20080
5CEB         6BDF         I4A30080
5CEC         6BEC         I4A40080
5CED         6BEB         I4A50080
5CEE         6BF3         I4A60080
5CEF         6BEF         I4A70080
5CF0         6C08         I4A80080
5CF1         6C13         I4A90080
5CF2         6C14         I4AA0080
5CF3         6C1B         I4AB0080
5CF4         6C24         I4AC0080
5CF5         6C23         I4AD0080
5CF6         6C3F         I4AE0080
5CF7         6C5E         I4AF0080
5CF8         6C55         I4AG0080
5CF9         6C5C         I4AH0080
5CFA         6C62         I4AI0080
5CFB         6C82         I4AJ0080
5CFC         6C8D         I4AK0080
5CFD         6C86         I4AL0080
5CFE         6C6F         I4AM0080
5D41         6C9A         I4AP0080
5D42         6C81         I4AQ0080
5D43         6C9B         I4AR0080
5D44         6C7E         I4AS0080
5D45         6C68         I4AT0080
5D46         6C73         I4AU0080
5D47         6C92         I4AV0080
5D48         6C90         I4AW0080
5D49         6CC4         I4AX0080
5D4A         6CF1         I4AY0080
5D4B         6CBD         I4AZ0080
5D4C         6CC5         I4B00080
5D4D         6CAE         I4B10080
5D4E         6CDA         I4B20080
5D4F         6CDD         I4B30080
5D50         6CB1         I4B40080
5D51         6CBE         I4B50080
5D52         6CBA         I4B60080
5D53         6CDB         I4B70080
5D54         6CEF         I4B80080
5D55         6CD9         I4B90080
5D56         6CEA         I4BA0080
5D57         6D1F         I4BB0080
5D58         6D04         I4BC0080
5D59         6D36         I4BD0080
5D5A         6D2B         I4BE0080
5D5B         6D3D         I4BF0080
5D5C         6D33         I4BG0080
5D5D         6D12         I4BH0080
5D5E         6D0C         I4BI0080
5D5F         6D63         I4BJ0080
5D60         6D87         I4BK0080
5D61         6D93         I4BL0080
5D62         6D6F         I4BM0080
5D63         6D64         I4BN0080
5D64         6D5A         I4BO0080
5D65         6D79         I4BP0080
5D66         6D59         I4BQ0080
5D67         6D8E         I4BR0080
5D68         6D95         I4BS0080
5D69         6D9B         I4BT0080
5D6A         6D85         I4BU0080
5D6B         6D96         I4BV0080
5D6C         6DF9         I4BW0080
5D6D         6E0A         I4BX0080
5D6E         6E2E         I4BY0080
5D6F         6DB5         I4BZ0080
5D70         6DE6         I4C00080
5D71         6DC7         I4C10080
5D72         6DAC         I4C20080
5D73         6DB8         I4C30080
5D74         6DCF         I4C40080
5D75         6DC6         I4C50080
5D76         6DEC         I4C60080
5D77         6DDE         I4C70080
5D78         6DCC         I4C80080
5D79         6DE8         I4C90080
5D7A         6DF8         I4CA0080
5D7B         6DD2         I4CB0080
5D7C         6DC5         I4CC0080
5D7D         6DFA         I4CD0080
5D7E         6DD9         I4CE0080
5D7F         6DF2         I4CF0080
5D80         6DFC         I4CG0080
5D81         6DE4         I4CH0080
5D82         6DD5         I4CI0080
5D83         6DEA         I4CJ0080
5D84         6DEE         I4CK0080
5D85         6E2D         I4CL0080
5D86         6E6E         I4CM0080
5D87         6E19         I4CN0080
5D88         6E72         I4CO0080
5D89         6E5F         I4CP0080
5D8A         6E39         I4CQ0080
5D8B         6E3E         I4CR0080
5D8C         6E23         I4CS0080
5D8D         6E6B         I4CT0080
5D8E         6E5C         I4CU0080
5D8F         6E2B         I4CV0080
5D90         6E76         I4CW0080
5D91         6E4D         I4CX0080
5D92         6E1F         I4CY0080
5D93         6E27         I4CZ0080
5D94         6E43         I4D00080
5D95         6E3C         I4D10080
5D96         6E3A         I4D20080
5D97         6E4E         I4D30080
5D98         6E24         I4D40080
5D99         6E1D         I4D50080
5D9A         6E38         I4D60080
5D9B         6E82         I4D70080
5D9C         6EAA         I4D80080
5D9D         6E98         I4D90080
5D9E         6EB7         I4DA0080
5D9F         6EBD         I4DB0080
5DA0         6EAF         I4DC0080
5DA1         6EC4         I4DD0080
5DA2         6EB2         I4DE0080
5DA3         6ED4         I4DF0080
5DA4         6ED5         I4DG0080
5DA5         6E8F         I4DH0080
5DA6         6EBF         I4DI0080
5DA7         6EC2         I4DJ0080
5DA8         6E9F         I4DK0080
5DA9         6F41         I4DL0080
5DAA         6F45         I4DM0080
5DAB         6EEC         I4DN0080
5DAC         6EF8         I4DO0080
5DAD         6EFE         I4DP0080
5DAE         6F3F         I4DQ0080
5DAF         6EF2         I4DR0080
5DB0         6F31         I4DS0080
5DB1         6EEF         I4DT0080
5DB2         6F32         I4DU0080
5DB3         6ECC         I4DV0080
5DB4         6EFF         I4DW0080
5DB5         6F3E         I4DX0080
5DB6         6F13         I4DY0080
5DB7         6EF7         I4DZ0080
5DB8         6F86         I4E00080
5DB9         6F7A         I4E10080
5DBA         6F78         I4E20080
5DBB         6F80         I4E30080
5DBC         6F6F         I4E40080
5DBD         6F5B         I4E50080
5DBE         6F6D         I4E60080
5DBF         6F74         I4E70080
5DC0         6F82         I4E80080
5DC1         6F88         I4E90080
5DC2         6F7C         I4EA0080
5DC3         6F58         I4EB0080
5DC4         6FC6         I4EC0080
5DC5         6F8E         I4ED0080
5DC6         6F91         I4EE0080
5DC7         6F66         I4EF0080
5DC8         6FB3         I4EG0080
5DC9         6FA3         I4EH0080
5DCA         6FB5         I4EI0080
5DCB         6FA1         I4EJ0080
5DCC         6FB9         I4EK0080
5DCD         6FDB         I4EL0080
5DCE         6FAA         I4EM0080
5DCF         6FC2         I4EN0080
5DD0         6FDF         I4EO0080
5DD1         6FD5         I4EP0080
5DD2         6FEC         I4EQ0080
5DD3         6FD8         I4ER0080
5DD4         6FD4         I4ES0080
5DD5         6FF5         I4ET0080
5DD6         6FEE         I4EU0080
5DD7         7005         I4EV0080
5DD8         7007         I4EW0080
5DD9         7009         I4EX0080
5DDA         700B         I4EY0080
5DDB         6FFA         I4EZ0080
5DDC         7011         I4F00080
5DDD         7001         I4F10080
5DDE         700F         I4F20080
5DDF         701B         I4F30080
5DE0         701A         I4F40080
5DE1         701F         I4F50080
5DE2         6FF3         I4F60080
5DE3         7028         I4F70080
5DE4         7018         I4F80080
5DE5         7030         I4F90080
5DE6         703E         I4FA0080
5DE7         7032         I4FB0080
5DE8         7051         I4FC0080
5DE9         7063         I4FD0080
5DEA         7085         I4FE0080
5DEB         7099         I4FF0080
5DEC         70AF         I4FG0080
5DED         70AB         I4FH0080
5DEE         70AC         I4FI0080
5DEF         70B8         I4FJ0080
5DF0         70AE         I4FK0080
5DF1         70DF         I4FL0080
5DF2         70CB         I4FM0080
5DF3         70D9         I4FN0080
5DF4         7109         I4FO0080
5DF5         710F         I4FP0080
5DF6         7104         I4FQ0080
5DF7         70F1         I4FR0080
5DF8         70FD         I4FS0080
5DF9         711C         I4FT0080
5DFA         7119         I4FU0080
5DFB         715C         I4FV0080
5DFC         7146         I4FW0080
5DFD         7147         I4FX0080
5DFE         7166         I4FY0080
5E41         7162         I4G10080
5E42         714C         I4G20080
5E43         7156         I4G30080
5E44         716C         I4G40080
5E45         7188         I4G50080
5E46         718F         I4G60080
5E47         7184         I4G70080
5E48         7195         I4G80080
5E49         FA15         I4G90080
5E4A         71AC         I4GA0080
5E4B         71C1         I4GB0080
5E4C         71B9         I4GC0080
5E4D         71BE         I4GD0080
5E4E         71D2         I4GE0080
5E4F         71E7         I4GF0080
5E50         71C9         I4GG0080
5E51         71D4         I4GH0080
5E52         71D7         I4GI0080
5E53         71CE         I4GJ0080
5E54         71F5         I4GK0080
5E55         71E0         I4GL0080
5E56         71EC         I4GM0080
5E57         71FB         I4GN0080
5E58         71FC         I4GO0080
5E59         71F9         I4GP0080
5E5A         71FE         I4GQ0080
5E5B         71FF         I4GR0080
5E5C         720D         I4GS0080
5E5D         7210         I4GT0080
5E5E         7228         I4GU0080
5E5F         722D         I4GV0080
5E60         722C         I4GW0080
5E61         7230         I4GX0080
5E62         7232         I4GY0080
5E63         723B         I4GZ0080
5E64         723C         I4H00080
5E65         723F         I4H10080
5E66         7240         I4H20080
5E67         7246         I4H30080
5E68         724B         I4H40080
5E69         7258         I4H50080
5E6A         7274         I4H60080
5E6B         727E         I4H70080
5E6C         7281         I4H80080
5E6D         7287         I4H90080
5E6E         7282         I4HA0080
5E6F         7292         I4HB0080
5E70         7296         I4HC0080
5E71         72A2         I4HD0080
5E72         72A7         I4HE0080
5E73         72B1         I4HF0080
5E74         72B2         I4HG0080
5E75         72BE         I4HH0080
5E76         72C3         I4HI0080
5E77         72C6         I4HJ0080
5E78         72C4         I4HK0080
5E79         72B9         I4HL0080
5E7A         72CE         I4HM0080
5E7B         72D2         I4HN0080
5E7C         72E2         I4HO0080
5E7D         72E0         I4HP0080
5E7E         72E1         I4HQ0080
5E7F         72F9         I4HR0080
5E80         72F7         I4HS0080
5E81         7317         I4HT0080
5E82         730A         I4HU0080
5E83         731C         I4HV0080
5E84         7316         I4HW0080
5E85         731D         I4HX0080
5E86         7324         I4HY0080
5E87         7334         I4HZ0080
5E88         7329         I4I00080
5E89         732F         I4I10080
5E8A         FA16         I4I20080
5E8B         7325         I4I30080
5E8C         733E         I4I40080
5E8D         734F         I4I50080
5E8E         734E         I4I60080
5E8F         7357         I4I70080
5E90         9ED8         I4I80080
5E91         736A         I4I90080
5E92         7368         I4IA0080
5E93         7370         I4IB0080
5E94         7377         I4IC0080
5E95         7378         I4ID0080
5E96         7375         I4IE0080
5E97         737B         I4IF0080
5E98         73C8         I4IG0080
5E99         73BD         I4IH0080
5E9A         73B3         I4II0080
5E9B         73CE         I4IJ0080
5E9C         73BB         I4IK0080
5E9D         73C0         I4IL0080
5E9E         73C9         I4IM0080
5E9F         73D6         I4IN0080
5EA0         73E5         I4IO0080
5EA1         73E3         I4IP0080
5EA2         73D2         I4IQ0080
5EA3         73EE         I4IR0080
5EA4         73F1         I4IS0080
5EA5         73DE         I4IT0080
5EA6         73F8         I4IU0080
5EA7         7407         I4IV0080
5EA8         73F5         I4IW0080
5EA9         7405         I4IX0080
5EAA         7426         I4IY0080
5EAB         742A         I4IZ0080
5EAC         7425         I4J00080
5EAD         7429         I4J10080
5EAE         742E         I4J20080
5EAF         7432         I4J30080
5EB0         743A         I4J40080
5EB1         7455         I4J50080
5EB2         743F         I4J60080
5EB3         745F         I4J70080
5EB4         7459         I4J80080
5EB5         7441         I4J90080
5EB6         745C         I4JA0080
5EB7         7469         I4JB0080
5EB8         7470         I4JC0080
5EB9         7463         I4JD0080
5EBA         746A         I4JE0080
5EBB         7464         I4JF0080
5EBC         7462         I4JG0080
5EBD         7489         I4JH0080
5EBE         746F         I4JI0080
5EBF         747E         I4JJ0080
5EC0         749F         I4JK0080
5EC1         749E         I4JL0080
5EC2         74A2         I4JM0080
5EC3         74A7         I4JN0080
5EC4         74CA         I4JO0080
5EC5         74CF         I4JP0080
5EC6         74D4         I4JQ0080
5EC7         74E0         I4JR0080
5EC8         74E3         I4JS0080
5EC9         74E7         I4JT0080
5ECA         74E9         I4JU0080
5ECB         74EE         I4JV0080
5ECC         74F0         I4JW0080
5ECD         74F2         I4JX0080
5ECE         74F1         I4JY0080
5ECF         74F7         I4JZ0080
5ED0         74F8         I4K00080
5ED1         7501         I4K10080
5ED2         7504         I4K20080
5ED3         7503         I4K30080
5ED4         7505         I4K40080
5ED5         750D         I4K50080
5ED6         750C         I4K60080
5ED7         750E         I4K70080
5ED8         7513         I4K80080
5ED9         751E         I4K90080
5EDA         7526         I4KA0080
5EDB         752C         I4KB0080
5EDC         753C         I4KC0080
5EDD         7544         I4KD0080
5EDE         754D         I4KE0080
5EDF         754A         I4KF0080
5EE0         7549         I4KG0080
5EE1         7546         I4KH0080
5EE2         755B         I4KI0080
5EE3         755A         I4KJ0080
5EE4         7564         I4KK0080
5EE5         7567         I4KL0080
5EE6         756B         I4KM0080
5EE7         756F         I4KN0080
5EE8         7574         I4KO0080
5EE9         756D         I4KP0080
5EEA         7578         I4KQ0080
5EEB         7576         I4KR0080
5EEC         7582         I4KS0080
5EED         7586         I4KT0080
5EEE         7587         I4KU0080
5EEF         758A         I4KV0080
5EF0         7589         I4KW0080
5EF1         7594         I4KX0080
5EF2         759A         I4KY0080
5EF3         759D         I4KZ0080
5EF4         75A5         I4L00080
5EF5         75A3         I4L10080
5EF6         75C2         I4L20080
5EF7         75B3         I4L30080
5EF8         75C3         I4L40080
5EF9         75B5         I4L50080
5EFA         75BD         I4L60080
5EFB         75B8         I4L70080
5EFC         75BC         I4L80080
5EFD         75B1         I4L90080
5EFE         75CD         I4LA0080
5F41         75CA         I4LD0080
5F42         75D2         I4LE0080
5F43         75D9         I4LF0080
5F44         75E3         I4LG0080
5F45         75DE         I4LH0080
5F46         75FE         I4LI0080
5F47         75FF         I4LJ0080
5F48         75FC         I4LK0080
5F49         7601         I4LL0080
5F4A         75F0         I4LM0080
5F4B         75FA         I4LN0080
5F4C         75F2         I4LO0080
5F4D         75F3         I4LP0080
5F4E         760B         I4LQ0080
5F4F         7609         I4LR0080
5F50         761F         I4LS0080
5F51         7627         I4LT0080
5F52         7620         I4LU0080
5F53         7621         I4LV0080
5F54         7622         I4LW0080
5F55         7624         I4LX0080
5F56         7634         I4LY0080
5F57         7630         I4LZ0080
5F58         763B         I4M00080
5F59         7647         I4M10080
5F5A         7648         I4M20080
5F5B         7658         I4M30080
5F5C         7646         I4M40080
5F5D         765C         I4M50080
5F5E         7661         I4M60080
5F5F         7662         I4M70080
5F60         7668         I4M80080
5F61         7669         I4M90080
5F62         7667         I4MA0080
5F63         766A         I4MB0080
5F64         766C         I4MC0080
5F65         7670         I4MD0080
5F66         7672         I4ME0080
5F67         7676         I4MF0080
5F68         767C         I4MG0080
5F69         7682         I4MH0080
5F6A         7680         I4MI0080
5F6B         7683         I4MJ0080
5F6C         7688         I4MK0080
5F6D         768B         I4ML0080
5F6E         7699         I4MM0080
5F6F         769A         I4MN0080
5F70         769C         I4MO0080
5F71         769E         I4MP0080
5F72         769B         I4MQ0080
5F73         76A6         I4MR0080
5F74         76B0         I4MS0080
5F75         76B4         I4MT0080
5F76         76B8         I4MU0080
5F77         76B9         I4MV0080
5F78         76BA         I4MW0080
5F79         76C2         I4MX0080
5F7A         FA17         I4MY0080
5F7B         76CD         I4MZ0080
5F7C         76D6         I4N00080
5F7D         76D2         I4N10080
5F7E         76DE         I4N20080
5F7F         76E1         I4N30080
5F80         76E5         I4N40080
5F81         76EA         I4N50080
5F82         862F         I4N60080
5F83         76FB         I4N70080
5F84         7708         I4N80080
5F85         7707         I4N90080
5F86         7704         I4NA0080
5F87         7724         I4NB0080
5F88         7729         I4NC0080
5F89         7725         I4ND0080
5F8A         7726         I4NE0080
5F8B         771B         I4NF0080
5F8C         7737         I4NG0080
5F8D         7738         I4NH0080
5F8E         7746         I4NI0080
5F8F         7747         I4NJ0080
5F90         775A         I4NK0080
5F91         7768         I4NL0080
5F92         776B         I4NM0080
5F93         775B         I4NN0080
5F94         7765         I4NO0080
5F95         777F         I4NP0080
5F96         777E         I4NQ0080
5F97         7779         I4NR0080
5F98         778E         I4NS0080
5F99         778B         I4NT0080
5F9A         7791         I4NU0080
5F9B         77A0         I4NV0080
5F9C         779E         I4NW0080
5F9D         77B0         I4NX0080
5F9E         77B6         I4NY0080
5F9F         77B9         I4NZ0080
5FA0         77BF         I4O00080
5FA1         77BC         I4O10080
5FA2         77BD         I4O20080
5FA3         77BB         I4O30080
5FA4         77C7         I4O40080
5FA5         77CD         I4O50080
5FA6         77DA         I4O60080
5FA7         77DC         I4O70080
5FA8         77E3         I4O80080
5FA9         77EE         I4O90080
5FAA         52AF         I4OA0080
5FAB         77FC         I4OB0080
5FAC         780C         I4OC0080
5FAD         7812         I4OD0080
5FAE         7821         I4OE0080
5FAF         783F         I4OF0080
5FB0         7820         I4OG0080
5FB1         7845         I4OH0080
5FB2         784E         I4OI0080
5FB3         7864         I4OJ0080
5FB4         7874         I4OK0080
5FB5         788E         I4OL0080
5FB6         787A         I4OM0080
5FB7         7886         I4ON0080
5FB8         789A         I4OO0080
5FB9         787C         I4OP0080
5FBA         788C         I4OQ0080
5FBB         78A3         I4OR0080
5FBC         78B5         I4OS0080
5FBD         78AA         I4OT0080
5FBE         78AF         I4OU0080
5FBF         78D1         I4OV0080
5FC0         78C6         I4OW0080
5FC1         78CB         I4OX0080
5FC2         78D4         I4OY0080
5FC3         78BE         I4OZ0080
5FC4         78BC         I4P00080
5FC5         78C5         I4P10080
5FC6         78CA         I4P20080
5FC7         78EC         I4P30080
5FC8         78E7         I4P40080
5FC9         78DA         I4P50080
5FCA         78FD         I4P60080
5FCB         78F4         I4P70080
5FCC         7907         I4P80080
5FCD         7911         I4P90080
5FCE         7919         I4PA0080
5FCF         792C         I4PB0080
5FD0         792B         I4PC0080
5FD1         7930         I4PD0080
5FD2         FA18         I4PE0080
5FD3         7940         I4PF0080
5FD4         7960         I4PG0080
5FD5         FA19         I4PH0080
5FD6         795F         I4PI0080
5FD7         795A         I4PJ0080
5FD8         7955         I4PK0080
5FD9         FA1A         I4PL0080
5FDA         797F         I4PM0080
5FDB         798A         I4PN0080
5FDC         7994         I4PO0080
5FDD         FA1B         I4PP0080
5FDE         799D         I4PQ0080
5FDF         799B         I4PR0080
5FE0         79AA         I4PS0080
5FE1         79B3         I4PT0080
5FE2         79BA         I4PU0080
5FE3         79C9         I4PV0080
5FE4         79D5         I4PW0080
5FE5         79E7         I4PX0080
5FE6         79EC         I4PY0080
5FE7         79E3         I4PZ0080
5FE8         7A08         I4Q00080
5FE9         7A0D         I4Q10080
5FEA         7A18         I4Q20080
5FEB         7A19         I4Q30080
5FEC         7A1F         I4Q40080
5FED         7A31         I4Q50080
5FEE         7A3E         I4Q60080
5FEF         7A37         I4Q70080
5FF0         7A3B         I4Q80080
5FF1         7A43         I4Q90080
5FF2         7A57         I4QA0080
5FF3         7A49         I4QB0080
5FF4         7A62         I4QC0080
5FF5         7A61         I4QD0080
5FF6         7A69         I4QE0080
5FF7         9F9D         I4QF0080
5FF8         7A70         I4QG0080
5FF9         7A79         I4QH0080
5FFA         7A7D         I4QI0080
5FFB         7A88         I4QJ0080
5FFC         7A95         I4QK0080
5FFD         7A98         I4QL0080
5FFE         7A96         I4QM0080
6041         7A97         I4QP0080
6042         7AA9         I4QQ0080
6043         7AB0         I4QR0080
6044         7AB6         I4QS0080
6045         9083         I4QT0080
6046         7AC3         I4QU0080
6047         7ABF         I4QV0080
6048         7AC5         I4QW0080
6049         7AC4         I4QX0080
604A         7AC7         I4QY0080
604B         7ACA         I4QZ0080
604C         7ACD         I4R00080
604D         7ACF         I4R10080
604E         7AD2         I4R20080
604F         7AD1         I4R30080
6050         7AD5         I4R40080
6051         7AD3         I4R50080
6052         7AD9         I4R60080
6053         7ADA         I4R70080
6054         7ADD         I4R80080
6055         7AE1         I4R90080
6056         7AE2         I4RA0080
6057         7AE6         I4RB0080
6058         7AE7         I4RC0080
6059         FA1C         I4RD0080
605A         7AEB         I4RE0080
605B         7AED         I4RF0080
605C         7AF0         I4RG0080
605D         7AF8         I4RH0080
605E         7B02         I4RI0080
605F         7B0F         I4RJ0080
6060         7B0B         I4RK0080
6061         7B0A         I4RL0080
6062         7B06         I4RM0080
6063         7B33         I4RN0080
6064         7B36         I4RO0080
6065         7B19         I4RP0080
6066         7B1E         I4RQ0080
6067         7B35         I4RR0080
6068         7B28         I4RS0080
6069         7B50         I4RT0080
606A         7B4D         I4RU0080
606B         7B4C         I4RV0080
606C         7B45         I4RW0080
606D         7B5D         I4RX0080
606E         7B75         I4RY0080
606F         7B7A         I4RZ0080
6070         7B74         I4S00080
6071         7B70         I4S10080
6072         7B71         I4S20080
6073         7B6E         I4S30080
6074         7B9D         I4S40080
6075         7B98         I4S50080
6076         7B9F         I4S60080
6077         7B8D         I4S70080
6078         7B9C         I4S80080
6079         7B9A         I4S90080
607A         7B92         I4SA0080
607B         7B8F         I4SB0080
607C         7B99         I4SC0080
607D         7BCF         I4SD0080
607E         7BCB         I4SE0080
607F         7BCC         I4SF0080
6080         7BB4         I4SG0080
6081         7BC6         I4SH0080
6082         7B9E         I4SI0080
6083         7BDD         I4SJ0080
6084         7BE9         I4SK0080
6085         7BE6         I4SL0080
6086         7BF7         I4SM0080
6087         7BE5         I4SN0080
6088         7C14         I4SO0080
6089         7C00         I4SP0080
608A         7C13         I4SQ0080
608B         7C07         I4SR0080
608C         7BF3         I4SS0080
608D         7C0D         I4ST0080
608E         7BF6         I4SU0080
608F         7C23         I4SV0080
6090         7C27         I4SW0080
6091         7C2A         I4SX0080
6092         7C1F         I4SY0080
6093         7C37         I4SZ0080
6094         7C2B         I4T00080
6095         7C3D         I4T10080
6096         7C40         I4T20080
6097         7C4C         I4T30080
6098         7C43         I4T40080
6099         7C56         I4T50080
609A         7C50         I4T60080
609B         7C58         I4T70080
609C         7C5F         I4T80080
609D         7C65         I4T90080
609E         7C6C         I4TA0080
609F         7C75         I4TB0080
60A0         7C83         I4TC0080
60A1         7C90         I4TD0080
60A2         7CA4         I4TE0080
60A3         7CA2         I4TF0080
60A4         7CAB         I4TG0080
60A5         7CA1         I4TH0080
60A6         7CAD         I4TI0080
60A7         7CA8         I4TJ0080
60A8         7CB3         I4TK0080
60A9         7CB2         I4TL0080
60AA         7CB1         I4TM0080
60AB         7CAE         I4TN0080
60AC         7CB9         I4TO0080
60AD         FA1D         I4TP0080
60AE         7CBD         I4TQ0080
60AF         7CC5         I4TR0080
60B0         7CC2         I4TS0080
60B1         7CD2         I4TT0080
60B2         7CE2         I4TU0080
60B3         7CD8         I4TV0080
60B4         7CDC         I4TW0080
60B5         7CEF         I4TX0080
60B6         7CF2         I4TY0080
60B7         7CF4         I4TZ0080
60B8         7CF6         I4U00080
60B9         7D06         I4U10080
60BA         7D02         I4U20080
60BB         7D1C         I4U30080
60BC         7D15         I4U40080
60BD         7D0A         I4U50080
60BE         7D45         I4U60080
60BF         7D4B         I4U70080
60C0         7D2E         I4U80080
60C1         7D32         I4U90080
60C2         7D3F         I4UA0080
60C3         7D35         I4UB0080
60C4         7D48         I4UC0080
60C5         7D46         I4UD0080
60C6         7D5C         I4UE0080
60C7         7D73         I4UF0080
60C8         7D56         I4UG0080
60C9         7D4E         I4UH0080
60CA         7D68         I4UI0080
60CB         7D6E         I4UJ0080
60CC         7D4F         I4UK0080
60CD         7D63         I4UL0080
60CE         7D93         I4UM0080
60CF         7D89         I4UN0080
60D0         7D5B         I4UO0080
60D1         7DAE         I4UP0080
60D2         7DA3         I4UQ0080
